 id, active, change_time, keycode, acknowledged, ackoperator, acktime, agent, alarmid, alarmname, rawalarmname, alarmserialnumber, alertgroup, clearoperator, clearparam, cleartime, cpcgroupid, cpidentifier, csyngroupid, deviceip, devicetype, domain, emstype, firstinserttime, firstoccurrence, ishub, isvip, lastinserttime, lastoccurrence, location, managedelement, manager, networktype, node, nodealias, parentnode, physicalcard, physicalport, physicalslot, emsname, probablecause, netype, extendedattr, rawseverity, firstcollecttime, lastcollecttime, resultflag, severity, standardalarmseverity, sitecode, sitedownflag, sitename, sitepriority, sitestage, sitetype, count_yn, subalarmname, tally, summary, vendor, originalsystem, eventtype, identifier, fresultflag, cfgroupid, cfidentifier, synresultflag, csynidentifier, flappingcount, transientresult, filteridentifcation, dbfirstinserttime, dblastinserttime, clearalarmfirstreceivetime, clearalarmlastreceivetime, tunnelfirstreceivetime, tunnellastreceivetime, moname, businessstatuscode, rcagroupid, rcaresult, rcarulename, identifierfromprobe, province, city, county, township, standardalarmid, standardalarmname, standardalarmtype, standardalarmsubtype, standardflag, logicsiteid, devicename, sourceid, alarmsubtype, sitedownfault, deviceid, abnormaltype, parentnodetype, syncflag, probeid, cruleid1, cruleid2, cruleid3, cruleid4, cruleid5, cruleid6, cruleid7, cruleid8, cruleid9, cruleid10, pccorrelationparam, pcresultruleids, pcassociationtime, derivedtime, diagnosetime, syntheticstaticstic, pcstaticstic, flappingstaticstic, derivedstaticstic, fdelay, fexpire, finterval, fparam, fruleid, fthreshold, sdynamicalval, sfixedval, sinterval, sparam, synscenarioid, syntheticalarmseverity, syntheticalarmname, syncleartype, threshold, affectedservice, derivedresult, derivedrulename, derivedpidentifier, derivedgroupid, localpriobj, alertkey, southboundclearreporttime, southboundreporttime, type, url, x733corrnotif, x733probablecause, x733specificprob, diagnosesuppressionparam, continuance, servername, serverserial, crole4, total_impacted_subscribers, impacted_traffic
 1746025591000_25598adbeea20d6b0dd06acd93b8cf918fdc546b66f8608b8e32f15c99715361, 1, 0, 1746025591000_25598adbeea20d6b0dd06acd93b8cf918fdc546b66f8608b8e32f15c99715361, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484311, equipmentAlarm, ,	 33484311, 0, , , , 10.128.97.28, 1830 PSS-16II, 97, 98,	 1784019816425,	 1746025591000, 0, 0,	 1784019816425,	 1746025591000, West Java, optics:1746025592:CKP-ROADM-01/S6AD600H-2-15:9283, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CKP-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=CKP-ROADM-01/S6AD600H-2-15,eventDetails=Value: 2.42 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614836,	 1784019614836, 0, 1, 5, KWG_0005, 0, Cikampek, , , , , , 1, ,	 1002, , 0, 1746025591000_25598adbeea20d6b0dd06acd93b8cf918fdc546b66f8608b8e32f15c99715361, 0, , , 0, , 0, 0, 0,	 1784019818293,	 1784019818293, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484311, , , , , , , 0, 0, 1, , CKP-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CKP-ROADM-01/S6AD600H-2-15,eventDetails=Value: 2.42 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025591000_a0555160, 0, 0, 
 1746025633000_05a3518896a1f3e5015a64a8cb797e3dc6b6c90bd86ee989316f8fecdd3bdad2, 1, 0, 1746025633000_05a3518896a1f3e5015a64a8cb797e3dc6b6c90bd86ee989316f8fecdd3bdad2, 0, , 0, DWDM_Nokia_kafka, DISCOVERMOD, DISCOVERMOD, ,	 33484325, equipmentAlarm, ,	 33484325, 0, , , , 10.128.97.28, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025633000, 0, 0,	 1784019816424,	 1746025633000, West Java, optics:1746025634:CKP-ROADM-01/S6AD600H-2-5:9296, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CKP-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, DISCOVERMOD, 1830 PSS-16II," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=,3AL82242AAAA    ,ALLU24--FA19W10021,sessionNumber=3AL82242AAAA,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, KWG_0005, 0, Cikampek, , , , , , 1, ,	 1002, , 0, 1746025633000_05a3518896a1f3e5015a64a8cb797e3dc6b6c90bd86ee989316f8fecdd3bdad2, 0, , , 0, , 0, 0, 0,	 1784019818293,	 1784019818293, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484325, , , , , , , 0, 0, 1, , CKP-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=,3AL82242AAAA    ,ALLU24--FA19W10021,sessionNumber=3AL82242AAAA,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025633000_cfb4f313, 0, 0, 
 1746025633000_801392ea9b2d94c37ca2b2cbc49ca504edb1fade2395fb048cd5d97617e625a9, 1, 0, 1746025633000_801392ea9b2d94c37ca2b2cbc49ca504edb1fade2395fb048cd5d97617e625a9, 0, , 0, DWDM_Nokia_kafka, INSERTMOD, INSERTMOD, ,	 33484326, equipmentAlarm, ,	 33484326, 0, , , , 10.128.97.28, 1830 PSS-16II, 97, 98,	 1784019816425,	 1746025633000, 0, 0,	 1784019816425,	 1746025633000, West Java, optics:1746025635:CKP-ROADM-01/S6AD600H-2-5:9299, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CKP-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, INSERTMOD, 1830 PSS-16II," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=,3AL82242AAAA    ,ALLU24--FA19W10021,sessionNumber=3AL82242AAAA,ProtectionType=Card Reset}", 1,	 1784019614836,	 1784019614836, 0, 1, 5, KWG_0005, 0, Cikampek, , , , , , 1, ,	 1002, , 0, 1746025633000_801392ea9b2d94c37ca2b2cbc49ca504edb1fade2395fb048cd5d97617e625a9, 0, , , 0, , 0, 0, 0,	 1784019818293,	 1784019818293, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484326, , , , , , , 0, 0, 1, , CKP-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=,3AL82242AAAA    ,ALLU24--FA19W10021,sessionNumber=3AL82242AAAA,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025633000_2662337e, 0, 0, 
 1746025633000_90c12bf73b63b73977e60e71454380f96e304b99810a530443ca72f89d258661, 1, 0, 1746025633000_90c12bf73b63b73977e60e71454380f96e304b99810a530443ca72f89d258661, 0, , 0, DWDM_Nokia_kafka, DISCOVERMOD, DISCOVERMOD, ,	 33484323, equipmentAlarm, ,	 33484323, 0, , , , 10.128.97.6, 1830 PSS-16II, 97, 98,	 1784019816425,	 1746025633000, 0, 0,	 1784019816425,	 1746025633000, DKI JAKARTA, optics:1746025634:CYB-ROADM-01/S6AD600H-1-19:9286, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CYB-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, DISCOVERMOD, 1830 PSS-16II," {userLabel=CYB-ROADM-01/S6AD600H-1-19,eventDetails=,3AL82242AAAA    ,ALLU24--FA19W10072,sessionNumber=3AL82242AAAA,ProtectionType=Card Reset}", 1,	 1784019614836,	 1784019614836, 0, 1, 5, IPDN, 0, IPDN Cyber, , , , , , 1, ,	 1002, , 0, 1746025633000_90c12bf73b63b73977e60e71454380f96e304b99810a530443ca72f89d258661, 0, , , 0, , 0, 0, 0,	 1784019817798,	 1784019817798, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484323, , , , , , , 0, 0, 1, , CYB-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CYB-ROADM-01/S6AD600H-1-19,eventDetails=,3AL82242AAAA    ,ALLU24--FA19W10072,sessionNumber=3AL82242AAAA,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025633000_a7871eaf, 0, 0, 
 1746025633000_db4d976a4e258ccc4c56afa7611e5d902972b5de7335d73c91122340dfa6fdfc, 1, 0, 1746025633000_db4d976a4e258ccc4c56afa7611e5d902972b5de7335d73c91122340dfa6fdfc, 0, , 0, DWDM_Nokia_kafka, INSERTMOD, INSERTMOD, ,	 33484324, equipmentAlarm, ,	 33484324, 0, , , , 10.128.97.6, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025633000, 0, 0,	 1784019816424,	 1746025633000, DKI JAKARTA, optics:1746025634:CYB-ROADM-01/S6AD600H-1-19:9288, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CYB-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, INSERTMOD, 1830 PSS-16II," {userLabel=CYB-ROADM-01/S6AD600H-1-19,eventDetails=,3AL82242AAAA    ,ALLU24--FA19W10072,sessionNumber=3AL82242AAAA,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, IPDN, 0, IPDN Cyber, , , , , , 1, ,	 1002, , 0, 1746025633000_db4d976a4e258ccc4c56afa7611e5d902972b5de7335d73c91122340dfa6fdfc, 0, , , 0, , 0, 0, 0,	 1784019818293,	 1784019818293, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484324, , , , , , , 0, 0, 1, , CYB-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CYB-ROADM-01/S6AD600H-1-19,eventDetails=,3AL82242AAAA    ,ALLU24--FA19W10072,sessionNumber=3AL82242AAAA,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025633000_8041b4ae, 0, 0, 
 1746025759000_7c4aa5c54a9274e5ee83fbc12d1579801af281205d7f13f42cb7c2a78e9c1114, 1, 0, 1746025759000_7c4aa5c54a9274e5ee83fbc12d1579801af281205d7f13f42cb7c2a78e9c1114, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484342, equipmentAlarm, ,	 33484342, 0, , , , 10.128.97.28, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025759000, 0, 0,	 1784019816424,	 1746025759000, West Java, optics:1746025759:CKP-ROADM-01/S6AD600H-2-5:9338, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CKP-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 3.06 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, KWG_0005, 0, Cikampek, , , , , , 1, ,	 1002, , 0, 1746025759000_7c4aa5c54a9274e5ee83fbc12d1579801af281205d7f13f42cb7c2a78e9c1114, 0, , , 0, , 0, 0, 0,	 1784019818501,	 1784019818501, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484342, , , , , , , 0, 0, 1, , CKP-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 3.06 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025759000_0c681374, 0, 0, 
 1746025759000_8dfcf7d2f2673f5d94139ed4a6ae5d5cdba94c41299d316646991ff2155ceb95, 1, 0, 1746025759000_8dfcf7d2f2673f5d94139ed4a6ae5d5cdba94c41299d316646991ff2155ceb95, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484331, equipmentAlarm, ,	 33484331, 0, , , , 10.128.97.28, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025759000, 0, 0,	 1784019816424,	 1746025759000, West Java, optics:1746025760:CKP-ROADM-01/S6AD600H-2-5:9337, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CKP-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 3.10 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, KWG_0005, 0, Cikampek, , , , , , 1, ,	 1002, , 0, 1746025759000_8dfcf7d2f2673f5d94139ed4a6ae5d5cdba94c41299d316646991ff2155ceb95, 0, , , 0, , 0, 0, 0,	 1784019817798,	 1784019817798, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484331, , , , , , , 0, 0, 1, , CKP-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 3.10 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025759000_00d4b370, 0, 0, 
 1746025759000_a3badb92d03be4c6b94a08c0582df9611c276413653b7b34f313f83a30484817, 1, 0, 1746025759000_a3badb92d03be4c6b94a08c0582df9611c276413653b7b34f313f83a30484817, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484328, equipmentAlarm, ,	 33484328, 0, , , , 10.128.97.28, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025759000, 0, 0,	 1784019816424,	 1746025759000, West Java, optics:1746025759:CKP-ROADM-01/S6AD600H-2-5:9334, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CKP-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 9.04 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, KWG_0005, 0, Cikampek, , , , , , 1, ,	 1002, , 0, 1746025759000_a3badb92d03be4c6b94a08c0582df9611c276413653b7b34f313f83a30484817, 0, , , 0, , 0, 0, 0,	 1784019818402,	 1784019818402, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484328, , , , , , , 0, 0, 1, , CKP-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 9.04 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025759000_9fbaa779, 0, 0, 
 1746025759000_ce0f21a0d5e90a531703cd541bbda6d9d074579317b1de126ff241da9bf87a19, 1, 0, 1746025759000_ce0f21a0d5e90a531703cd541bbda6d9d074579317b1de126ff241da9bf87a19, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484329, equipmentAlarm, ,	 33484329, 0, , , , 10.128.97.28, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025759000, 0, 0,	 1784019816424,	 1746025759000, West Java, optics:1746025760:CKP-ROADM-01/S6AD600H-2-5:9335, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CKP-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 2.97 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, KWG_0005, 0, Cikampek, , , , , , 1, ,	 1002, , 0, 1746025759000_ce0f21a0d5e90a531703cd541bbda6d9d074579317b1de126ff241da9bf87a19, 0, , , 0, , 0, 0, 0,	 1784019817798,	 1784019817798, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484329, , , , , , , 0, 0, 1, , CKP-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 2.97 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025759000_46952e68, 0, 0, 
 1746025759000_d799fa6e658f517655b969d0192d6a5d3ce2575753dc59596249dc447c793de3, 1, 0, 1746025759000_d799fa6e658f517655b969d0192d6a5d3ce2575753dc59596249dc447c793de3, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484330, equipmentAlarm, ,	 33484330, 0, , , , 10.128.97.28, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025759000, 0, 0,	 1784019816424,	 1746025759000, West Java, optics:1746025759:CKP-ROADM-01/S6AD600H-2-5:9336, Nokia-DWDM-MPLS_Full_Alarm, Backbone, CKP-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 2.96 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, KWG_0005, 0, Cikampek, , , , , , 1, ,	 1002, , 0, 1746025759000_d799fa6e658f517655b969d0192d6a5d3ce2575753dc59596249dc447c793de3, 0, , , 0, , 0, 0, 0,	 1784019818501,	 1784019818501, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484330, , , , , , , 0, 0, 1, , CKP-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=CKP-ROADM-01/S6AD600H-2-5,eventDetails=Value: 2.96 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025759000_321ce6d2, 0, 0, 
 1746025769000_4f333676bdf0d3662fc0f311e6247c8a285728e54ba70f4aeed086a74aa99287, 1, 0, 1746025769000_4f333676bdf0d3662fc0f311e6247c8a285728e54ba70f4aeed086a74aa99287, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484344, equipmentAlarm, ,	 33484344, 0, , , , 10.128.97.1, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025769000, 0, 0,	 1784019816424,	 1746025769000, DKI JAKARTA, optics:1746025771:IDC-ROADM-01/S6AD600H-2-15:9340, Nokia-DWDM-MPLS_Full_Alarm, Backbone, IDC-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=IDC-ROADM-01/S6AD600H-2-15,eventDetails=Value: 3.29 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, IDC, 0, IDC Duren Tiga, , , , , , 1, ,	 1002, , 0, 1746025769000_4f333676bdf0d3662fc0f311e6247c8a285728e54ba70f4aeed086a74aa99287, 0, , , 0, , 0, 0, 0,	 1784019817798,	 1784019817798, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484344, , , , , , , 0, 0, 1, , IDC-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=IDC-ROADM-01/S6AD600H-2-15,eventDetails=Value: 3.29 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025769000_0462bf06, 0, 0, 
 1746025769000_81170ae0c0f916687323afd24e4dd6b28627f67e8b566ef8a9291b46b2a69acc, 1, 0, 1746025769000_81170ae0c0f916687323afd24e4dd6b28627f67e8b566ef8a9291b46b2a69acc, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484346, equipmentAlarm, ,	 33484346, 0, , , , 10.128.97.1, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025769000, 0, 0,	 1784019816424,	 1746025769000, DKI JAKARTA, optics:1746025771:IDC-ROADM-01/S6AD600H-2-15:9342, Nokia-DWDM-MPLS_Full_Alarm, Backbone, IDC-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=IDC-ROADM-01/S6AD600H-2-15,eventDetails=Value: 2.23 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, IDC, 0, IDC Duren Tiga, , , , , , 1, ,	 1002, , 0, 1746025769000_81170ae0c0f916687323afd24e4dd6b28627f67e8b566ef8a9291b46b2a69acc, 0, , , 0, , 0, 0, 0,	 1784019818501,	 1784019818501, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484346, , , , , , , 0, 0, 1, , IDC-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=IDC-ROADM-01/S6AD600H-2-15,eventDetails=Value: 2.23 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025769000_1da9522c, 0, 0, 
 1746025769000_f850eb5a4743edb720b482b8227b887f5fd3890285d26f93ffc6be6e038257ae, 1, 0, 1746025769000_f850eb5a4743edb720b482b8227b887f5fd3890285d26f93ffc6be6e038257ae, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484345, equipmentAlarm, ,	 33484345, 0, , , , 10.128.97.1, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025769000, 0, 0,	 1784019816424,	 1746025769000, DKI JAKARTA, optics:1746025770:IDC-ROADM-01/S6AD600H-2-15:9341, Nokia-DWDM-MPLS_Full_Alarm, Backbone, IDC-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=IDC-ROADM-01/S6AD600H-2-15,eventDetails=Value: 2.96 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, IDC, 0, IDC Duren Tiga, , , , , , 1, ,	 1002, , 0, 1746025769000_f850eb5a4743edb720b482b8227b887f5fd3890285d26f93ffc6be6e038257ae, 0, , , 0, , 0, 0, 0,	 1784019818402,	 1784019818402, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484345, , , , , , , 0, 0, 1, , IDC-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=IDC-ROADM-01/S6AD600H-2-15,eventDetails=Value: 2.96 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025769000_fa45e62f, 0, 0, 
 1746025769000_fec3a88c26b31bd8023c3c79ed220fe294db986f5328587967255f3055231571, 1, 0, 1746025769000_fec3a88c26b31bd8023c3c79ed220fe294db986f5328587967255f3055231571, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33484343, equipmentAlarm, ,	 33484343, 0, , , , 10.128.97.1, 1830 PSS-16II, 97, 98,	 1784019816424,	 1746025769000, 0, 0,	 1784019816424,	 1746025769000, DKI JAKARTA, optics:1746025770:IDC-ROADM-01/S6AD600H-2-15:9339, Nokia-DWDM-MPLS_Full_Alarm, Backbone, IDC-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=IDC-ROADM-01/S6AD600H-2-15,eventDetails=Value: 2.79 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614835,	 1784019614835, 0, 1, 5, IDC, 0, IDC Duren Tiga, , , , , , 1, ,	 1002, , 0, 1746025769000_fec3a88c26b31bd8023c3c79ed220fe294db986f5328587967255f3055231571, 0, , , 0, , 0, 0, 0,	 1784019818501,	 1784019818501, 0, 0,	 1784019813237,	 1784019813237, , 0, , 0, ,	 33484343, , , , , , , 0, 0, 1, , IDC-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=IDC-ROADM-01/S6AD600H-2-15,eventDetails=Value: 2.79 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1746025769000_106fd588, 0, 0, 
